0,17.836262162875208
1,10.512368656417479
2,2.849361850685709
3,7.065610858579628
4,15.916603602895417
5,26.346795839607463
6,14.002398436261744
7,5.324366510024152
8,6.560534587127261
9,3.9218642126745795
10,24.976095227464835
11,12.43692189647298
12,19.767747228749066
13,20.628750774620094
14,3.565731353553283
15,25.626583072583777
16,14.426743161746518
17,3.234227324452493
18,8.601621681247826
19,3.6114031268986597
20,12.121200406226208
21,6.923806213618092
22,20.698669918408818
23,7.630086910269052
24,3.2656859123469646
25,17.9864991527827
26,2.604255779225286
27,5.25847009423439
28,6.0245972579926725
29,3.858532749487793
30,13.031395911855723
31,6.156654897828075
32,4.7460757327473555
33,17.55269118058436
34,7.126211890998395
35,16.539130935423724
36,8.715511344718896
37,3.971595617194919
38,5.90851713549738
39,10.814650901074769
40,10.528298633102976
41,7.54558478709207
42,3.2324280956733853
43,8.02268289228618
44,15.049867803775172
45,1.4937778684253478
46,12.340716260100638
47,2.5301974820430373
48,7.158388339585654
49,5.705223575524097
50,1.4899247403923872
51,3.5755035524053707
52,7.546754406669438
53,3.7044586388225813
54,3.7241454220883163
55,6.605470387736358
56,2.407150918086955
57,10.851617668559037
58,5.4313356858205015
59,1.3228804180259606
60,5.899753485701747
61,6.7629672452650444
62,5.383069326095205
63,5.697153263999538
64,6.124998380349686
65,8.307675161287072
66,9.257619529029324
67,5.6795401239836005
68,48.985690382079056
69,7.2284379075366445
70,8.128197989332838
71,3.2036589514705947
72,4.553808236133996
73,9.382979110318269
74,10.774869511972973
75,19.652273522864117
76,4.6119352406314595
77,8.428524760543429
78,17.073108908785734
79,4.152939013871867
80,9.6188897325749
81,23.692462966172897
82,12.652145437977547
83,21.93469294094697
84,8.720965672510994
85,5.1651226456004675
86,6.9308200954852595
87,19.5851816856495
88,15.475240665813917
89,13.215989388795991
90,6.390781045526864
91,5.1592038740865345
92,5.52833629491127
93,11.92183560172882
94,11.06427270825211
95,34.89797533051491
96,9.3244628214133
97,4.813757680659237
98,6.1073309495281976
99,5.002389168633472
100,9.206886708601441
101,8.424621727015444
102,14.176043354660317
103,7.022468805927545
104,25.88499355597605
105,40.87774380599363
106,4.518688919320827
107,13.469257313323702
108,6.201255574979958
109,4.057691935557023
110,8.35260903898635
111,4.744730224867764
112,8.245228478661598
113,15.997252126777212
114,5.333731160705929
115,8.551209250444815
116,3.28143757806094
117,39.479868786183815
118,8.768802373762592
119,9.369543683346302
120,9.49237876646528
121,3.7234905843861954
122,17.971404124675885
123,9.444004987956147
124,4.683659169213775
125,11.288268833652587
126,7.394037097212591
127,11.425553496357125
128,22.39667706168084
129,7.652009510694638
130,12.00182930720586
131,17.835287523352903
132,4.2866173881746565
133,13.815342965124037
134,14.822342750154181
135,7.066379834834811
136,11.17743333595084
137,13.271779366779967
138,2.690335610097249
139,6.621769854845289
140,8.390436815770519
141,36.299212640569706
142,2.8392030753045647
143,4.078291951757692
144,25.183299221333648
145,19.645656868768462
146,4.487464601931225
147,5.814377057193534
148,11.61814336396645
149,3.996524915628953
150,30.963353914028335
151,3.2464259341529607
152,7.001052643386064
153,7.523654507159156
154,12.874196403901513
155,3.1885728980174326
156,5.5196824072826605
157,4.747249758849673
158,8.688745251549474
159,15.528060256665547
160,5.391504408072384
161,3.956509231009089
162,10.79759452172364
163,15.445341435228109
164,4.846879849741461
165,2.323545494731076
166,18.38246245211961
167,3.5099620728398158
168,7.021351027884668
169,1.5478496451951957
170,4.712944236926666
171,2.7966914496574087
172,7.827919477089919
173,12.629416963192522
174,21.721376908869473
175,6.614598773998765
